Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
163,0.9185,1.5469,0.3518,-0.0066,-0.1733,-0.0356,0.9842
164,0.9179,1.5469,0.353,-0.0069,-0.1731,-0.0353,0.9843
165,0.9176,1.5469,0.3541,-0.0069,-0.1723,-0.0357,0.9844
166,0.9182,1.5477,0.3554,-0.0104,-0.1665,-0.0348,0.9854
167,0.9197,1.5487,0.3567,-0.0156,-0.1581,-0.0345,0.9867
168,0.921,1.5505,0.358,-0.0239,-0.1514,-0.0357,0.9875
169,0.9219,1.5528,0.3586,-0.0341,-0.1484,-0.0377,0.9876
170,0.922,1.5549,0.3584,-0.0423,-0.1504,-0.0393,0.9869
171,0.9216,1.5571,0.3576,-0.051,-0.155,-0.042,0.9857
172,0.9211,1.5588,0.3564,-0.0569,-0.1605,-0.0442,0.9844
173,0.9198,1.5603,0.3546,-0.0623,-0.1688,-0.0465,0.9826
174,0.9178,1.5618,0.3521,-0.0679,-0.1797,-0.0483,0.9802
175,0.9153,1.5636,0.3492,-0.075,-0.1909,-0.0491,0.9775
176,0.9131,1.5646,0.3463,-0.0784,-0.2,-0.0495,0.9754
177,0.9112,1.565,0.3437,-0.0796,-0.2074,-0.0485,0.9738
178,0.91,1.5661,0.341,-0.0839,-0.2121,-0.0473,0.9725
179,0.9101,1.5669,0.3388,-0.0863,-0.2133,-0.0463,0.9721
180,0.9105,1.5672,0.3372,-0.0874,-0.214,-0.0463,0.9718
181,0.9111,1.5677,0.3357,-0.089,-0.2144,-0.0466,0.9716
182,0.9119,1.5682,0.3347,-0.0905,-0.2144,-0.0467,0.9714
183,0.9129,1.569,0.3338,-0.0936,-0.2138,-0.0487,0.9712
184,0.9134,1.5697,0.3327,-0.0966,-0.2137,-0.0497,0.9708
185,0.9135,1.5702,0.3313,-0.0979,-0.2152,-0.0488,0.9704
186,0.9133,1.571,0.3295,-0.1012,-0.2169,-0.0489,0.9697
187,0.913,1.5717,0.3276,-0.1045,-0.2187,-0.0486,0.969
188,0.9124,1.5723,0.3255,-0.107,-0.2219,-0.0475,0.968
189,0.9118,1.5725,0.3241,-0.1079,-0.225,-0.0462,0.9673
190,0.9113,1.5725,0.3229,-0.1087,-0.2267,-0.0449,0.9668
191,0.9114,1.5728,0.3222,-0.1088,-0.2278,-0.045,0.9666
192,0.9114,1.573,0.3214,-0.11,-0.2284,-0.0458,0.9663
193,0.9117,1.5733,0.3204,-0.1107,-0.2302,-0.0464,0.9657
194,0.9119,1.5736,0.3193,-0.1123,-0.2307,-0.046,0.9654
195,0.9121,1.5744,0.3185,-0.1158,-0.2303,-0.047,0.9651
196,0.912,1.5745,0.3183,-0.1166,-0.2295,-0.0464,0.9652
197,0.9117,1.5748,0.3185,-0.118,-0.2289,-0.0463,0.9652
198,0.9111,1.5751,0.3191,-0.119,-0.2287,-0.0458,0.9651
199,0.9105,1.5749,0.3199,-0.1184,-0.2273,-0.0462,0.9655
1,0.239,1.6136,0.6011,-0.0541,-0.0294,-0.0503,0.9968
2,0.2444,1.6169,0.6001,-0.0712,-0.0126,-0.0507,0.9961
3,0.2475,1.6204,0.599,-0.0883,-0.0034,-0.0503,0.9948
4,0.2482,1.6232,0.5974,-0.1022,-0.0019,-0.0493,0.9935
5,0.2475,1.6259,0.5954,-0.114,-0.0038,-0.0477,0.9923
6,0.2463,1.628,0.5937,-0.1235,-0.006,-0.0465,0.9912
7,0.2459,1.6285,0.593,-0.1249,-0.0027,-0.0456,0.9911
8,0.2484,1.6268,0.5941,-0.1171,0.0139,-0.0439,0.9921
9,0.2529,1.625,0.5956,-0.1103,0.0375,-0.0415,0.9923
10,0.2596,1.6233,0.5972,-0.1038,0.0675,-0.0388,0.9915
11,0.2672,1.6213,0.5984,-0.0972,0.0988,-0.0381,0.9896
12,0.275,1.6191,0.5991,-0.089,0.1276,-0.038,0.9871
13,0.2816,1.6171,0.5999,-0.0829,0.1493,-0.0385,0.9846
14,0.2857,1.6157,0.6006,-0.0783,0.1589,-0.0396,0.9834
15,0.2875,1.615,0.6014,-0.0756,0.1605,-0.0414,0.9833
16,0.2875,1.615,0.6021,-0.0758,0.1576,-0.0419,0.9837
17,0.2865,1.6142,0.603,-0.0727,0.1527,-0.0418,0.9847
18,0.2853,1.6136,0.6038,-0.0697,0.1475,-0.0417,0.9857
19,0.2849,1.6131,0.6042,-0.0665,0.146,-0.0424,0.9861
20,0.2853,1.6126,0.6045,-0.0644,0.1467,-0.0431,0.9861
21,0.2861,1.6121,0.6041,-0.0627,0.148,-0.0444,0.986
22,0.287,1.6114,0.6035,-0.0602,0.1485,-0.0458,0.986
23,0.288,1.6108,0.6027,-0.0574,0.1491,-0.0476,0.986
24,0.2878,1.6094,0.6022,-0.0517,0.1473,-0.0487,0.9865
25,0.2861,1.6076,0.6027,-0.0437,0.1395,-0.0492,0.988
26,0.283,1.606,0.6038,-0.0358,0.1251,-0.0496,0.9903
27,0.2769,1.6048,0.6057,-0.0286,0.0994,-0.05,0.9934
28,0.2677,1.6038,0.6077,-0.0225,0.0589,-0.0517,0.9967
29,0.2576,1.6032,0.6086,-0.0186,0.0178,-0.0551,0.9982
30,0.2489,1.6022,0.6085,-0.0137,-0.0138,-0.0556,0.9983
31,0.2418,1.6007,0.6082,-0.0069,-0.0367,-0.0527,0.9979
32,0.2358,1.5985,0.6077,0.0036,-0.0533,-0.0466,0.9975
33,0.2312,1.5972,0.6076,0.0097,-0.0637,-0.0402,0.9971
34,0.2279,1.5964,0.6078,0.0141,-0.0708,-0.0344,0.9968
35,0.2266,1.5965,0.6077,0.0151,-0.0725,-0.031,0.9968
36,0.2283,1.5984,0.6077,0.0072,-0.0617,-0.0295,0.9976
37,0.2348,1.6008,0.6072,-0.0041,-0.0308,-0.0261,0.9992
38,0.2438,1.6029,0.6061,-0.0155,0.0089,-0.024,0.9996
39,0.2528,1.6052,0.6041,-0.0283,0.0445,-0.0237,0.9983
40,0.2597,1.6073,0.6018,-0.0398,0.0684,-0.0239,0.9966
41,0.2643,1.609,0.6,-0.0484,0.0845,-0.0239,0.995
42,0.2668,1.6101,0.5991,-0.0547,0.0949,-0.0246,0.9937
43,0.2686,1.6101,0.5985,-0.0558,0.1042,-0.0257,0.9927
44,0.2708,1.6086,0.598,-0.0517,0.1142,-0.0274,0.9917
45,0.2728,1.6073,0.597,-0.0472,0.122,-0.03,0.9909
46,0.2751,1.6066,0.5959,-0.0449,0.1301,-0.0328,0.9899
47,0.2778,1.6051,0.5952,-0.0394,0.1416,-0.0355,0.9885
48,0.2805,1.6022,0.5949,-0.0283,0.1537,-0.0388,0.9869
49,0.2817,1.6,0.5951,-0.019,0.1594,-0.0405,0.9862
50,0.2821,1.5984,0.5951,-0.0121,0.1595,-0.0418,0.9862
51,0.282,1.5982,0.5951,-0.0109,0.1573,-0.0429,0.9866
52,0.282,1.5992,0.5948,-0.0145,0.1564,-0.0428,0.9867
53,0.2822,1.601,0.5941,-0.021,0.1558,-0.0433,0.9866
54,0.2825,1.6029,0.5927,-0.0286,0.1549,-0.0432,0.9866
55,0.2823,1.6052,0.5912,-0.0383,0.1535,-0.0432,0.9865
56,0.2821,1.6075,0.5897,-0.0482,0.1519,-0.044,0.9862
57,0.2821,1.6089,0.5884,-0.0549,0.1517,-0.0449,0.9859
58,0.2823,1.61,0.5871,-0.0604,0.1521,-0.0452,0.9855
59,0.282,1.6108,0.586,-0.0641,0.1506,-0.0449,0.9855
60,0.2813,1.6118,0.5848,-0.068,0.1474,-0.0438,0.9858
61,0.2805,1.6124,0.5833,-0.0703,0.1439,-0.0437,0.9861
62,0.2801,1.6121,0.5818,-0.0697,0.1419,-0.0438,0.9864
63,0.2801,1.6116,0.5813,-0.0674,0.1416,-0.0439,0.9867
64,0.2796,1.6116,0.5806,-0.0665,0.1388,-0.0442,0.9871
65,0.2792,1.6117,0.5807,-0.0663,0.1358,-0.0444,0.9875
66,0.2784,1.6119,0.581,-0.0674,0.1336,-0.0451,0.9877
67,0.2776,1.6117,0.5819,-0.0664,0.1322,-0.0453,0.988
68,0.2767,1.6114,0.5831,-0.0651,0.1309,-0.0451,0.9882
69,0.2752,1.6107,0.5848,-0.0613,0.1271,-0.0443,0.989
70,0.2722,1.6101,0.5873,-0.0574,0.1154,-0.0429,0.9907
71,0.2672,1.6097,0.5901,-0.0537,0.0945,-0.0407,0.9932
72,0.2613,1.6095,0.5921,-0.0514,0.071,-0.0387,0.9954
73,0.2555,1.6099,0.5936,-0.0516,0.0491,-0.0373,0.9968
74,0.2502,1.6108,0.5943,-0.0536,0.0288,-0.0357,0.9975
75,0.2457,1.6112,0.5948,-0.0543,0.0122,-0.0342,0.9979
76,0.2424,1.6115,0.5946,-0.0543,-0.0007,-0.0328,0.998
77,0.2402,1.6118,0.5939,-0.0552,-0.0101,-0.0322,0.9979
78,0.239,1.6122,0.5926,-0.0556,-0.0168,-0.0333,0.9978
79,0.2386,1.6127,0.5911,-0.0569,-0.0203,-0.0346,0.9976
80,0.2389,1.6133,0.5894,-0.06,-0.0203,-0.0353,0.9974
81,0.2392,1.6144,0.5874,-0.0647,-0.0197,-0.0358,0.9971
82,0.2395,1.6164,0.5852,-0.074,-0.0184,-0.0366,0.9964
83,0.2402,1.6192,0.5824,-0.087,-0.0144,-0.0377,0.9954
84,0.2412,1.6226,0.5785,-0.101,-0.0084,-0.0397,0.9941
85,0.242,1.6244,0.5749,-0.1084,-0.0041,-0.0413,0.9932
86,0.2426,1.6247,0.5721,-0.1115,-0.0008,-0.0421,0.9929
87,0.244,1.6252,0.5695,-0.1138,0.0038,-0.0442,0.9925
88,0.2464,1.6257,0.5671,-0.1174,0.012,-0.0476,0.9919
89,0.2488,1.6255,0.5654,-0.1175,0.0201,-0.0504,0.9916
90,0.2502,1.6254,0.5643,-0.1176,0.0244,-0.052,0.9914
91,0.2511,1.6255,0.5644,-0.1184,0.0259,-0.0533,0.9912
92,0.2517,1.6252,0.5658,-0.1161,0.0273,-0.0539,0.9914
93,0.2519,1.6249,0.5683,-0.1147,0.0284,-0.0537,0.9915
94,0.2521,1.6245,0.5714,-0.1117,0.0286,-0.0536,0.9919
95,0.2523,1.6242,0.5749,-0.1093,0.0282,-0.0537,0.9922
96,0.253,1.6237,0.5783,-0.1067,0.0291,-0.0537,0.9924
97,0.2538,1.6233,0.5812,-0.1046,0.0307,-0.0539,0.9926
98,0.2544,1.6232,0.5838,-0.1039,0.0315,-0.0538,0.9926
99,0.2546,1.623,0.5862,-0.1023,0.0315,-0.0543,0.9928
100,0.2547,1.623,0.5882,-0.1018,0.0314,-0.0541,0.9928
101,0.2545,1.623,0.5899,-0.1018,0.0305,-0.0539,0.9929
102,0.2544,1.6229,0.5913,-0.1011,0.0292,-0.0536,0.993
103,0.2547,1.6224,0.592,-0.0998,0.0282,-0.0538,0.9932
104,0.2554,1.6223,0.5915,-0.0992,0.0282,-0.0544,0.9932
105,0.256,1.6228,0.5903,-0.1016,0.028,-0.0546,0.9929
106,0.2564,1.623,0.5885,-0.1024,0.0274,-0.0549,0.9928
107,0.2569,1.6231,0.5866,-0.1029,0.028,-0.0549,0.9928
108,0.2571,1.6231,0.5841,-0.1035,0.0282,-0.0552,0.9927
109,0.2569,1.623,0.5818,-0.1034,0.0276,-0.0549,0.9927
110,0.2563,1.6223,0.58,-0.1009,0.0268,-0.055,0.993
111,0.255,1.6202,0.5788,-0.0915,0.0241,-0.0548,0.994
112,0.2533,1.618,0.578,-0.0811,0.0208,-0.0539,0.995
113,0.2519,1.6167,0.577,-0.0747,0.0177,-0.0531,0.9956
114,0.2501,1.614,0.5764,-0.0614,0.0125,-0.0529,0.9966
115,0.248,1.6109,0.5761,-0.0475,0.0052,-0.0518,0.9975
116,0.2456,1.6085,0.576,-0.0363,-0.0029,-0.05,0.9981
117,0.2437,1.6071,0.576,-0.03,-0.0092,-0.0481,0.9984
118,0.2423,1.6061,0.5764,-0.0252,-0.0137,-0.0463,0.9985
119,0.2418,1.6051,0.577,-0.0207,-0.0168,-0.046,0.9986
120,0.2429,1.6042,0.578,-0.0164,-0.0153,-0.0476,0.9986
121,0.2458,1.603,0.5793,-0.0129,-0.0063,-0.0498,0.9987
122,0.2494,1.6019,0.5801,-0.0092,0.0056,-0.0514,0.9986
123,0.2513,1.6018,0.5808,-0.0105,0.0109,-0.052,0.9985
124,0.2523,1.6018,0.5812,-0.011,0.0125,-0.0531,0.9984
125,0.2535,1.602,0.5817,-0.013,0.0164,-0.0538,0.9983
126,0.2552,1.6018,0.5821,-0.0139,0.0251,-0.0541,0.9981
127,0.2578,1.6021,0.583,-0.0171,0.0391,-0.0545,0.9976
128,0.2615,1.6023,0.5846,-0.0206,0.0569,-0.0534,0.9967
129,0.266,1.6019,0.5858,-0.0213,0.0784,-0.0516,0.9954
130,0.2698,1.6019,0.5867,-0.0228,0.0954,-0.051,0.9939
131,0.2731,1.6025,0.588,-0.0263,0.1058,-0.0516,0.9927
132,0.2748,1.6027,0.5896,-0.0272,0.1087,-0.0535,0.9923
133,0.2755,1.6026,0.5917,-0.0274,0.1065,-0.0549,0.9924
134,0.2754,1.6025,0.5937,-0.0261,0.1036,-0.0554,0.9927
135,0.2748,1.6025,0.5958,-0.0258,0.1,-0.0552,0.9931
136,0.2736,1.6024,0.5973,-0.0244,0.095,-0.0543,0.9937
137,0.2717,1.6022,0.5983,-0.0225,0.0886,-0.0536,0.9944
138,0.2694,1.6024,0.5986,-0.022,0.0814,-0.0528,0.995
139,0.267,1.6027,0.598,-0.0221,0.0733,-0.0519,0.9957
140,0.2648,1.6031,0.597,-0.0229,0.065,-0.0513,0.9963
141,0.2629,1.6035,0.5957,-0.0235,0.0569,-0.0511,0.9968
142,0.2614,1.604,0.5947,-0.0248,0.0498,-0.0507,0.9972
143,0.2602,1.6039,0.5936,-0.0237,0.0448,-0.0509,0.9974
144,0.2598,1.6036,0.5921,-0.0225,0.0432,-0.0511,0.9975
145,0.2595,1.6038,0.5902,-0.0228,0.0431,-0.0509,0.9975
146,0.2592,1.6041,0.5882,-0.0243,0.0425,-0.0508,0.9975
147,0.2588,1.6043,0.5861,-0.0252,0.0412,-0.051,0.9975
148,0.259,1.6049,0.5836,-0.0271,0.041,-0.0513,0.9975
149,0.2594,1.6054,0.5811,-0.0295,0.0412,-0.052,0.9974
150,0.26,1.6057,0.5788,-0.0305,0.0418,-0.0526,0.9973
151,0.2604,1.6058,0.5764,-0.0313,0.0422,-0.0525,0.9972
152,0.2608,1.6062,0.5743,-0.0329,0.042,-0.0525,0.9972
153,0.2613,1.6062,0.5725,-0.0333,0.0428,-0.0524,0.9972
154,0.2622,1.6061,0.5715,-0.0325,0.0432,-0.0524,0.9972
155,0.2632,1.6057,0.5707,-0.0315,0.0432,-0.0527,0.9972
156,0.2645,1.6059,0.5701,-0.0324,0.0436,-0.0534,0.9971
157,0.2662,1.6055,0.5698,-0.031,0.0443,-0.0543,0.9971
158,0.2679,1.6053,0.5703,-0.0302,0.0449,-0.055,0.997
159,0.2694,1.6052,0.571,-0.0296,0.0451,-0.0557,0.997
160,0.2706,1.605,0.5721,-0.0294,0.0445,-0.0563,0.997
161,0.2716,1.6048,0.5737,-0.0288,0.0446,-0.0567,0.997
162,0.272,1.6034,0.5757,-0.0227,0.043,-0.0562,0.9972
163,0.2723,1.6019,0.5783,-0.0166,0.0405,-0.057,0.9974
164,0.2719,1.6011,0.581,-0.0133,0.0389,-0.0571,0.9975
165,0.2714,1.6012,0.583,-0.0133,0.0381,-0.0567,0.9976
166,0.2711,1.6023,0.5844,-0.0179,0.0379,-0.0572,0.9975
167,0.2709,1.605,0.5854,-0.0295,0.0386,-0.0571,0.9972
168,0.2701,1.6088,0.5858,-0.0472,0.038,-0.0568,0.9965
169,0.2684,1.6124,0.5858,-0.0629,0.0342,-0.0554,0.9959
170,0.2661,1.6151,0.5859,-0.0746,0.0292,-0.0546,0.9953
171,0.2637,1.6167,0.5865,-0.0816,0.0248,-0.0535,0.9949
172,0.2612,1.6157,0.5877,-0.0768,0.0203,-0.0524,0.9955
173,0.2593,1.6157,0.5886,-0.0766,0.0174,-0.0503,0.9956
174,0.2573,1.617,0.5889,-0.0827,0.0124,-0.0481,0.9953
175,0.255,1.6194,0.5882,-0.0933,0.0049,-0.0458,0.9946
176,0.2523,1.6218,0.5872,-0.1034,-0.0036,-0.0431,0.9937
177,0.2502,1.6224,0.5865,-0.1056,-0.0106,-0.0414,0.9935
178,0.2494,1.6221,0.5864,-0.1031,-0.0126,-0.0409,0.9938
179,0.2495,1.6219,0.5864,-0.1016,-0.0109,-0.0412,0.9939
180,0.2498,1.622,0.5862,-0.1014,-0.0093,-0.0421,0.9939
181,0.2505,1.6222,0.5862,-0.1023,-0.0073,-0.0431,0.9938
182,0.2515,1.6226,0.5859,-0.1038,-0.0047,-0.044,0.9936
183,0.2529,1.6245,0.5851,-0.1136,-0.0002,-0.0448,0.9925
184,0.2542,1.627,0.5835,-0.1255,0.0051,-0.0453,0.9911
185,0.2549,1.6291,0.5821,-0.1367,0.0078,-0.0455,0.9895
186,0.2544,1.6301,0.5806,-0.1416,0.0067,-0.045,0.9889
187,0.253,1.6298,0.5795,-0.1407,0.0044,-0.0438,0.9891
188,0.2518,1.6289,0.5788,-0.1374,0.0031,-0.0427,0.9896
189,0.2508,1.6283,0.578,-0.1344,0.0027,-0.0421,0.99
190,0.2498,1.6282,0.577,-0.1333,0.0017,-0.0413,0.9902
191,0.249,1.6279,0.5766,-0.1314,-0.0004,-0.0406,0.9905
192,0.248,1.6279,0.5774,-0.1311,-0.0048,-0.0414,0.9905
193,0.2464,1.6276,0.578,-0.1306,-0.0148,-0.0439,0.9904
194,0.2442,1.6263,0.5782,-0.1242,-0.0268,-0.045,0.9909
195,0.2428,1.6267,0.5777,-0.1261,-0.034,-0.0455,0.9904
196,0.2422,1.6279,0.5767,-0.1307,-0.0361,-0.0456,0.9897
197,0.2419,1.6287,0.5763,-0.1347,-0.0353,-0.0455,0.9892
198,0.2413,1.6291,0.576,-0.1363,-0.036,-0.0452,0.989
199,0.2408,1.6296,0.5756,-0.138,-0.0379,-0.045,0.9887
1,0.4018,1.6036,0.254,-0.0295,-0.0537,-0.0895,0.9941
2,0.4025,1.6043,0.2536,-0.033,-0.0533,-0.0903,0.9939
3,0.4029,1.6059,0.2525,-0.039,-0.0538,-0.0914,0.9936
4,0.4029,1.6078,0.2507,-0.0476,-0.0548,-0.0926,0.9931
5,0.403,1.6089,0.2496,-0.052,-0.0544,-0.0931,0.9928
6,0.4031,1.6094,0.2494,-0.0543,-0.0539,-0.093,0.9927
7,0.4033,1.6094,0.2498,-0.0549,-0.051,-0.0923,0.9929
8,0.4051,1.6085,0.2509,-0.0518,-0.0422,-0.0923,0.9935
9,0.4074,1.6076,0.2524,-0.0489,-0.0321,-0.0927,0.994
10,0.4102,1.6063,0.2541,-0.0446,-0.0208,-0.0937,0.9944
11,0.414,1.6049,0.2556,-0.0393,-0.0048,-0.094,0.9948
12,0.417,1.6043,0.2559,-0.0388,0.0085,-0.0926,0.9949
13,0.4193,1.605,0.256,-0.0421,0.0184,-0.0911,0.9948
14,0.4203,1.6061,0.2559,-0.0466,0.0222,-0.0916,0.9945
15,0.4207,1.6067,0.2558,-0.0492,0.0247,-0.0916,0.9943
16,0.4204,1.6075,0.256,-0.051,0.0249,-0.0912,0.9942
17,0.4195,1.6086,0.2559,-0.0539,0.0217,-0.0915,0.9941
18,0.4187,1.6091,0.2562,-0.0549,0.0194,-0.0917,0.9941
19,0.418,1.609,0.2568,-0.0535,0.0161,-0.0914,0.9942
20,0.4158,1.6097,0.2568,-0.0547,0.0063,-0.0909,0.9943
21,0.4116,1.6106,0.2561,-0.0557,-0.0128,-0.0923,0.9941
22,0.408,1.6106,0.2551,-0.0542,-0.0274,-0.095,0.9936
23,0.408,1.6087,0.2551,-0.0472,-0.023,-0.0953,0.9941
24,0.409,1.6053,0.2558,-0.033,-0.0137,-0.0964,0.9947
25,0.4099,1.5996,0.2578,-0.0086,-0.0058,-0.0955,0.9954
26,0.4099,1.5947,0.2605,0.0116,-0.0033,-0.0938,0.9955
27,0.4093,1.5921,0.2632,0.0226,-0.0044,-0.0925,0.9955
28,0.409,1.5912,0.2652,0.026,-0.0048,-0.0921,0.9954
29,0.409,1.5901,0.2666,0.0296,-0.0033,-0.0917,0.9953
30,0.4089,1.5888,0.2675,0.0342,-0.0024,-0.0914,0.9952
31,0.4088,1.5859,0.2689,0.0452,-0.0012,-0.091,0.9948
32,0.4085,1.5788,0.2709,0.0716,0.0006,-0.0899,0.9934
33,0.4085,1.5763,0.2728,0.0797,0.0016,-0.0897,0.9928
34,0.4083,1.5766,0.2741,0.0781,0.0007,-0.0899,0.9929
35,0.4078,1.5771,0.2755,0.0746,-0.0015,-0.0905,0.9931
36,0.4075,1.5779,0.2764,0.0706,-0.0028,-0.0914,0.9933
37,0.4087,1.5817,0.2773,0.0533,0.0016,-0.0923,0.9943
38,0.4108,1.589,0.2768,0.0221,0.0095,-0.0927,0.9954
39,0.4136,1.5997,0.2739,-0.0236,0.0172,-0.0943,0.9951
40,0.4157,1.6067,0.2707,-0.0527,0.0229,-0.0957,0.9938
41,0.4177,1.6112,0.2681,-0.0718,0.0288,-0.0968,0.9923
42,0.4188,1.6129,0.2663,-0.0784,0.032,-0.097,0.9917
43,0.4189,1.6117,0.2658,-0.072,0.0304,-0.0985,0.9921
44,0.4186,1.6102,0.2656,-0.0649,0.0289,-0.1005,0.9924
45,0.4181,1.6083,0.2665,-0.0555,0.0274,-0.1012,0.9929
46,0.4175,1.6056,0.268,-0.0431,0.0257,-0.1008,0.9936
47,0.4172,1.6043,0.2688,-0.0366,0.0256,-0.1006,0.9939
48,0.4165,1.6038,0.2685,-0.0334,0.0246,-0.1012,0.994
49,0.4155,1.6054,0.267,-0.0401,0.0224,-0.1007,0.9939
50,0.4149,1.6087,0.2642,-0.0535,0.0201,-0.1009,0.9933
51,0.4148,1.6126,0.2612,-0.0711,0.0199,-0.101,0.9921
52,0.4156,1.6175,0.2569,-0.0943,0.0231,-0.1015,0.9901
53,0.4165,1.6189,0.2542,-0.1021,0.0264,-0.1026,0.9891
54,0.4178,1.6173,0.2527,-0.0973,0.029,-0.1043,0.9894
55,0.419,1.6158,0.2522,-0.0923,0.0315,-0.1041,0.9898
56,0.4196,1.6153,0.2518,-0.0905,0.0331,-0.1042,0.9899
57,0.4203,1.6151,0.2522,-0.0894,0.0339,-0.1038,0.99
58,0.4209,1.6146,0.2529,-0.0866,0.0349,-0.1032,0.9903
59,0.4217,1.6143,0.2535,-0.0849,0.0366,-0.1024,0.9904
60,0.4224,1.614,0.2533,-0.0835,0.0369,-0.102,0.9906
61,0.4233,1.6144,0.2523,-0.0842,0.0363,-0.1028,0.9905
62,0.4245,1.6149,0.2506,-0.0872,0.0374,-0.104,0.99
63,0.4256,1.6152,0.2484,-0.0887,0.0384,-0.1056,0.9897
64,0.426,1.6147,0.2465,-0.0877,0.039,-0.1062,0.9897
65,0.4259,1.6144,0.2446,-0.0869,0.0399,-0.1061,0.9898
66,0.4256,1.6146,0.2432,-0.0883,0.0396,-0.1058,0.9897
67,0.4252,1.6149,0.2419,-0.0899,0.0402,-0.1052,0.9896
68,0.4244,1.6149,0.241,-0.0903,0.0399,-0.1042,0.9896
69,0.4228,1.6152,0.2401,-0.0907,0.0378,-0.1025,0.9899
70,0.4212,1.6158,0.2394,-0.0923,0.035,-0.1011,0.99
71,0.4194,1.6159,0.2382,-0.0921,0.0311,-0.1,0.9902
72,0.4178,1.6162,0.2374,-0.0919,0.027,-0.099,0.9905
73,0.4157,1.6168,0.2367,-0.0936,0.0194,-0.0987,0.9905
74,0.415,1.6177,0.236,-0.0965,0.0143,-0.0999,0.9902
75,0.4156,1.6181,0.2356,-0.0988,0.0147,-0.1003,0.9899
76,0.4167,1.6181,0.2353,-0.0997,0.0165,-0.1011,0.9897
77,0.4175,1.618,0.235,-0.0997,0.0173,-0.102,0.9896
78,0.4178,1.6179,0.2344,-0.0995,0.0171,-0.1021,0.9896
79,0.4177,1.6179,0.2341,-0.0984,0.0162,-0.1018,0.9898
80,0.4174,1.618,0.2339,-0.099,0.0145,-0.1018,0.9898
81,0.4168,1.6173,0.2337,-0.096,0.011,-0.1015,0.9901
82,0.4149,1.6167,0.2339,-0.0922,0.0027,-0.0985,0.9909
83,0.4134,1.6165,0.2346,-0.0902,-0.003,-0.0961,0.9913
84,0.4124,1.6165,0.2356,-0.0891,-0.0054,-0.0947,0.9915
85,0.4118,1.6165,0.2365,-0.0892,-0.0056,-0.0942,0.9915
86,0.4116,1.6166,0.2369,-0.0891,-0.0041,-0.0945,0.9915
87,0.4123,1.6169,0.2365,-0.091,0.0011,-0.0954,0.9913
88,0.4131,1.6171,0.2352,-0.0929,0.006,-0.0964,0.991
89,0.4138,1.6175,0.2335,-0.0951,0.0096,-0.0974,0.9906
90,0.4144,1.6179,0.2314,-0.0975,0.0136,-0.0992,0.9902
91,0.4147,1.6181,0.2296,-0.0992,0.0172,-0.1001,0.9899
92,0.4138,1.6184,0.2282,-0.0997,0.0171,-0.1004,0.9898
93,0.4129,1.6184,0.2275,-0.0994,0.015,-0.1003,0.9899
94,0.4124,1.618,0.2269,-0.0977,0.0134,-0.1,0.9901
95,0.412,1.6178,0.2263,-0.0964,0.01,-0.1009,0.9902
96,0.4115,1.6179,0.226,-0.0968,0.006,-0.1025,0.99
97,0.4113,1.6182,0.2263,-0.098,0.0036,-0.1038,0.9897
98,0.4111,1.6183,0.2274,-0.0988,0.0003,-0.1057,0.9895
99,0.4107,1.6183,0.2296,-0.0986,-0.0028,-0.1075,0.9893
100,0.41,1.6179,0.2321,-0.0979,-0.0045,-0.1085,0.9893
101,0.4094,1.6175,0.2346,-0.0975,-0.0056,-0.1088,0.9893
102,0.4094,1.6171,0.2362,-0.097,-0.0052,-0.1087,0.9893
103,0.4097,1.6171,0.2376,-0.0962,-0.0058,-0.1089,0.9894
104,0.4108,1.6169,0.2387,-0.096,-0.0045,-0.1096,0.9893
105,0.4126,1.6172,0.2398,-0.0974,-0.0008,-0.1109,0.9891
106,0.4136,1.6172,0.2409,-0.0977,0.0011,-0.1112,0.989
107,0.4144,1.6171,0.2422,-0.0966,0.0007,-0.1109,0.9891
108,0.415,1.6166,0.2427,-0.0944,0.0002,-0.1111,0.9893
109,0.4161,1.6164,0.2423,-0.0939,0.0005,-0.1116,0.9893
110,0.417,1.6168,0.2412,-0.0957,0.0011,-0.1121,0.9891
111,0.4177,1.6171,0.2401,-0.0968,0.0005,-0.1122,0.989
112,0.4184,1.6173,0.2391,-0.0971,0.0002,-0.1125,0.9889
113,0.419,1.6174,0.2385,-0.0978,-0.0003,-0.1132,0.9887
114,0.4191,1.6176,0.2384,-0.0983,-0.0009,-0.1133,0.9887
115,0.4192,1.6176,0.2391,-0.0979,-0.0015,-0.1131,0.9888
116,0.4187,1.6168,0.2407,-0.0939,-0.0019,-0.1124,0.9892
117,0.4163,1.6135,0.244,-0.078,-0.0063,-0.109,0.991
118,0.4124,1.6065,0.2495,-0.0457,-0.017,-0.103,0.9935
119,0.4076,1.5998,0.2565,-0.0166,-0.0288,-0.0948,0.9949
120,0.4055,1.5964,0.2606,-0.0024,-0.0329,-0.0905,0.9953
121,0.4054,1.5943,0.2653,0.0041,-0.0305,-0.0897,0.9955
122,0.409,1.5929,0.2684,0.0074,-0.0165,-0.091,0.9957
123,0.4144,1.5919,0.27,0.008,0.004,-0.0908,0.9958
124,0.4189,1.5929,0.2699,0.0018,0.019,-0.0914,0.9956
125,0.4233,1.5971,0.2681,-0.0169,0.0309,-0.0925,0.9951
126,0.4249,1.6035,0.2647,-0.0431,0.0332,-0.0934,0.9941
